0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,true_label,svm_pred,rf_pred,svm_accuracy,rf_accuracy
-677.4849853515625,114.72746276855469,-4.179752826690674,19.414987564086914,5.211959362030029,8.195714950561523,-16.553693771362305,-1.050449013710022,-10.169371604919434,-17.479040145874023,-3.646756649017334,0.5993974804878235,-6.422341346740723,0.006863769143819809,0.013132952153682709,0.015770046040415764,0.007783529814332724,-0.0009722040849737823,-0.0016588240396231413,-0.0026773116551339626,-0.007848675362765789,-0.013436190783977509,-0.014734265394508839,-0.011787944473326206,-0.009413709864020348,-0.008448313921689987,0.009447640739381313,0.008481197990477085,0.0036050896160304546,0.005242235027253628,0.007084628567099571,0.00574594596400857,0.00466448999941349,0.0062441169284284115,0.006598766893148422,0.005810876376926899,0.0064800879918038845,0.006289245095103979,0.0065766931511461735,176.93291432045856,0.0043745264410972595,calm,calm,calm,53.69458128078818,52.70935960591133
-494.6634521484375,78.78231048583984,-48.01106262207031,13.750795364379883,-24.469480514526367,-6.102999210357666,-41.764122009277344,-4.914387226104736,-21.736207962036133,-34.572288513183594,-6.582563400268555,-2.6016480922698975,-22.80841827392578,-0.6820389032363892,-0.06521838903427124,0.19874390959739685,-0.18669134378433228,-0.00964305829256773,0.027448756620287895,-0.015280713327229023,-0.02887520007789135,0.09456585347652435,-0.004605970345437527,0.01763123646378517,-0.044236525893211365,-0.023800499737262726,-0.2944049537181854,-0.12149162590503693,-0.03027855046093464,-0.09184327721595764,0.008899979293346405,-0.01689266599714756,0.034290872514247894,0.06612378358840942,0.08599822223186493,0.03956994041800499,0.030129337683320045,0.017869047820568085,0.022660506889224052,176.377159723623,0.013096023350954056,neutral,sad,neutral,53.69458128078818,52.70935960591133
-473.3859558105469,76.98348236083984,-21.231536865234375,8.351067543029785,6.842140197753906,16.283031463623047,-13.941680908203125,-1.3425143957138062,6.071141719818115,-5.900341510772705,-8.767473220825195,2.651195764541626,-0.3815906047821045,-0.006108864210546017,-0.008591130375862122,-0.008449455723166466,-0.008217250928282738,-0.007900119759142399,-0.007505905814468861,-0.007043902296572924,-0.006524774245917797,-0.005960272625088692,-0.005362621508538723,-0.004744131583720446,-0.0041168988682329655,-0.0034923357889056206,0.0014636983396485448,0.0020323710050433874,0.0019198569934815168,0.0017357972683385015,0.0014852030435577035,0.0011748787946999073,0.0008130602072924376,0.0004091705195605755,-2.652037983352784e-05,-0.00048331747530028224,-0.0009504286572337151,-0.001417415915057063,-0.0018744069384410977,140.25436865859746,0.026535850018262863,angry,angry,angry,53.69458128078818,52.70935960591133
-503.31610107421875,67.58660888671875,-26.385665893554688,2.485250234603882,-10.8724946975708,0.48235243558883667,-22.538339614868164,-4.108085632324219,-11.261720657348633,-17.480690002441406,-13.404521942138672,-1.9160377979278564,-7.367368221282959,0.03136425465345383,0.04445507004857063,0.007458218839019537,0.00963488221168518,-0.014470985159277916,-0.027914470061659813,-0.007353927008807659,-0.020594052970409393,0.007114705163985491,-0.00021928729256615043,0.021540353074669838,0.014613589271903038,0.016537070274353027,-0.04367196559906006,-0.06392055004835129,-0.058675579726696014,-0.04479149356484413,-0.030827568843960762,-0.01902559958398342,-0.003400969784706831,0.010868527926504612,0.017099371179938316,0.024367939680814743,0.024320533499121666,0.0184050090610981,0.013931897468864918,166.72913788413504,0.01995929889380932,angry,angry,happy,53.69458128078818,52.70935960591133
-566.9324951171875,95.6803207397461,0.29252907633781433,23.71209144592285,-3.198397636413574,13.352560043334961,-3.312809467315674,9.707184791564941,-1.9117521047592163,-7.605943202972412,-6.989944934844971,-1.9329230785369873,3.1649909019470215,0.008160213008522987,0.011344559490680695,0.010770722292363644,0.009864329360425472,0.008694004267454147,0.0073445443995296955,0.005907538812607527,0.004471783060580492,0.003114792052656412,0.0018963990733027458,0.0008554020314477384,9.065122867468745e-06,-0.000644607120193541,0.002314175246283412,0.0031283688731491566,0.0027069973293691874,0.002047718269750476,0.0012095407582819462,0.0002649973030202091,-0.0007082406664267182,-0.0016359157161787152,-0.002454562811180949,-0.003117198124527931,-0.0035961284302175045,-0.00388328661210835,-0.0039879074320197105,144.58787717477028,0.01209205575287342,sad,calm,calm,53.69458128078818,52.70935960591133
-657.1864624023438,94.49627685546875,3.0563716888427734,21.762907028198242,9.472418785095215,9.49074935913086,-3.21972393989563,4.478503704071045,2.3924496173858643,-2.6213083267211914,-1.5183087587356567,0.6310217380523682,-0.07273335009813309,-0.040370162576436996,-0.05286453291773796,-0.042262595146894455,-0.02999424934387207,-0.02017155848443508,-0.014113638550043106,-0.010700773447751999,-0.008356781676411629,-0.006527474615722895,-0.005518516059964895,-0.005422945600003004,-0.005596898030489683,-0.005211865529417992,0.02648301050066948,0.03394129127264023,0.025217868387699127,0.01536561455577612,0.00789952464401722,0.0038423549849539995,0.0020617698319256306,0.0010500826174393296,0.00025481649208813906,-5.4196076234802604e-05,0.0002560185093898326,0.0006871505174785852,0.0005599778960458934,139.3604564248994,0.0048219901509583,calm,calm,calm,53.69458128078818,52.70935960591133
-642.700927734375,56.52491760253906,-15.893572807312012,8.332530975341797,-6.1951470375061035,4.199868679046631,-20.85421371459961,9.355165481567383,-5.483276844024658,-17.31977081298828,1.4515397548675537,-0.7764941453933716,-5.798471927642822,0.006529543548822403,0.009000283665955067,0.008332597091794014,0.007327589206397533,0.006120971404016018,0.004858835134655237,0.0036689520347863436,0.0026407823897898197,0.0018177878810092807,0.001203486230224371,0.000776282453443855,0.0005075746448710561,0.00037663368857465684,0.003170986194163561,0.004267447162419558,0.0036486394237726927,0.0027151373215019703,0.0015901842853054404,0.00040644287946633995,-0.000719792558811605,-0.0017069174209609628,-0.00251454534009099,-0.0031382280867546797,-0.003595643909648061,-0.003910181112587452,-0.004097467288374901,132.88488080921357,0.007151713594794273,calm,calm,calm,53.69458128078818,52.70935960591133
-630.3009033203125,59.52969741821289,-14.691458702087402,6.052066802978516,-2.952892780303955,2.188601493835449,-21.881912231445312,7.407124996185303,-6.753220081329346,-16.532848358154297,1.2587080001831055,-4.051547527313232,-7.018537998199463,0.021399537101387978,0.02838204801082611,0.023334117606282234,0.016568247228860855,0.00962543860077858,0.0035392928402870893,-0.0012507790233939886,-0.004604960326105356,-0.006424631457775831,-0.006697873584926128,-0.005738035775721073,-0.004287830088287592,-0.0032899118959903717,-0.01873129792511463,-0.025280136615037918,-0.02199140004813671,-0.01746497116982937,-0.0126360934227705,-0.008199730888009071,-0.0045330822467803955,-0.0018142493208870292,-0.00013286553439684212,0.0005356694455258548,0.00043309092870913446,3.8481044612126425e-05,-8.172474917955697e-05,141.52144778327175,0.00717132305726409,calm,sad,calm,53.69458128078818,52.70935960591133
-659.8457641601562,95.22726440429688,-3.3979976177215576,16.666244506835938,7.975731372833252,22.090007781982422,-7.940668106079102,-12.170882225036621,-5.602593421936035,-5.544207572937012,-9.859703063964844,-2.8066582679748535,-2.1411025524139404,-0.010090529918670654,-0.011676668189466,-0.009690024890005589,-0.013627161271870136,-0.01833498664200306,-0.01929807849228382,-0.018950169906020164,-0.01897328346967697,-0.018412061035633087,-0.01906423643231392,-0.02268640138208866,-0.024201029911637306,-0.018810655921697617,-0.023472776636481285,-0.03284483775496483,-0.029807792976498604,-0.023725125938653946,-0.01884855143725872,-0.016958272084593773,-0.015892332419753075,-0.014850219711661339,-0.013978028669953346,-0.011047981679439545,-0.005163999740034342,-0.00142961204983294,-0.003889883868396282,154.3188067392641,0.004296575672924519,sad,calm,calm,53.69458128078818,52.70935960591133
-565.6148071289062,89.52539825439453,-8.651573181152344,12.838499069213867,6.165049076080322,11.918758392333984,-8.44499683380127,-0.5859352946281433,2.4767792224884033,-5.237927436828613,-8.77712345123291,0.7465654015541077,1.592280387878418,0.0007351494859904051,0.0011038508964702487,0.0012336592189967632,0.00128942693118006,0.0011531948111951351,0.0008146947948262095,0.0003808866604231298,2.5398373963980703e-06,-0.0002296576276421547,-0.00034614920150488615,-0.0004723380843643099,-0.0007350259693339467,-0.00116729736328125,0.004538516514003277,0.006451300345361233,0.0065108127892017365,0.006510255392640829,0.006376313511282206,0.006102757062762976,0.005756325554102659,0.005431228317320347,0.005184495355933905,0.0049981772899627686,0.004795513115823269,0.004499209579080343,0.004090416710823774,139.88099441451507,0.009669643826782703,sad,fearful,neutral,53.69458128078818,52.70935960591133
-507.82489013671875,57.0531005859375,-14.212072372436523,10.908594131469727,-4.769552707672119,4.961590766906738,-22.439321517944336,-5.103780746459961,-17.830249786376953,-17.464303970336914,-9.344432830810547,-8.398307800292969,-6.818565368652344,-0.2034383863210678,-0.016444213688373566,0.1281718611717224,-0.04600466042757034,-0.009343519806861877,0.0670541375875473,0.004944151733070612,0.005399006884545088,0.05613791197538376,0.017505621537566185,-0.0011753642465919256,-0.0363040566444397,-0.0451250784099102,-0.02960594929754734,-0.022820040583610535,-0.005731518846005201,-0.01053548138588667,-0.011209455318748951,-0.009470776654779911,-0.0071467007510364056,-0.003069160273298621,-0.0005821913364343345,0.006155019626021385,0.010976104997098446,0.00874792318791151,0.01176703255623579,152.16094340849273,0.020614707842469215,fearful,fearful,fearful,53.69458128078818,52.70935960591133
-535.4898681640625,98.18993377685547,-26.239856719970703,17.932262420654297,3.4763917922973633,9.031393051147461,-12.655088424682617,-7.148202896118164,-12.10611343383789,-9.757627487182617,-17.252805709838867,-7.144053936004639,6.556528568267822,0.009864965453743935,0.013987374491989613,0.013807754963636398,0.012874054722487926,0.01098676398396492,0.008520551025867462,0.006073122378438711,0.0039411368779838085,0.0019649879541248083,-0.00016801081073936075,-0.002547165146097541,-0.00495563680306077,-0.007064437493681908,-0.005295577924698591,-0.0073315296322107315,-0.006675333715975285,-0.005219435319304466,-0.0029942933470010757,-0.0004953488823957741,0.0016608821460977197,0.0031891195103526115,0.004242854658514261,0.005129941273480654,0.0059843966737389565,0.0066984910517930984,0.007080980110913515,150.3076694566634,0.012477841228246689,angry,fearful,happy,53.69458128078818,52.70935960591133
-581.7377319335938,77.50401306152344,-5.4694671630859375,19.40172576904297,1.313969612121582,11.337494850158691,-12.732416152954102,-0.05559670552611351,-4.058852195739746,-0.6709585785865784,-7.48073673248291,-2.125739097595215,1.5842183828353882,-0.008603970520198345,-0.012137328274548054,-0.012050403282046318,-0.01191527210175991,-0.011743754148483276,-0.011548036709427834,-0.011337901465594769,-0.011118612252175808,-0.010890469886362553,-0.010649483650922775,-0.010389604605734348,-0.010104985907673836,-0.009792056865990162,0.0016334127867594361,0.0023043763358145952,0.0022866500075906515,0.002258693566545844,0.0022226162254810333,0.0021808668971061707,0.0021359131205826998,0.002089831279590726,0.0020440632943063974,0.0019990403670817614,0.0019544526003301144,0.0019090775167569518,0.001861180760897696,171.40137462810733,0.007320416625589132,fearful,fearful,fearful,53.69458128078818,52.70935960591133
-644.0262451171875,85.70271301269531,-2.4844319820404053,23.845439910888672,-3.952218770980835,15.165149688720703,-12.759881019592285,-3.862351417541504,-8.851264953613281,-8.911711692810059,-4.39178466796875,-0.5332044363021851,-6.885979652404785,0.01092917937785387,0.011917726136744022,0.0038422245997935534,-0.004037083126604557,-0.009090590290725231,-0.011441383510828018,-0.012506071478128433,-0.013562647625803947,-0.014519112184643745,-0.014406762085855007,-0.013314332813024521,-0.012358593754470348,-0.011980120092630386,-0.011347619816660881,-0.014565354213118553,-0.011268231086432934,-0.008158233016729355,-0.0058629331178963184,-0.0037093532737344503,-0.0015669442946091294,-0.0003893898392561823,-0.0008543178555555642,-0.002393956994637847,-0.0037737940438091755,-0.004225169774144888,-0.004062130115926266,177.65634240659622,0.004678288009017706,fearful,fearful,calm,53.69458128078818,52.70935960591133
-471.0089416503906,67.55553436279297,-43.893436431884766,-0.8780351281166077,-6.373528480529785,-5.681042671203613,-23.76571273803711,0.5091089606285095,-11.673697471618652,-17.1826229095459,-5.760441303253174,-3.7074503898620605,-12.737748146057129,-0.016474151983857155,-0.0360100232064724,-0.016639137640595436,-0.015225077047944069,-0.019719447940587997,0.02741062454879284,0.030237166211009026,0.019830508157610893,0.023494211956858635,0.0311418529599905,0.017110787332057953,-0.026591472327709198,-0.013790453784167767,-0.058548472821712494,-0.041013702750205994,0.029604967683553696,0.025050174444913864,-0.0015979992458596826,0.0005807240959256887,-0.013673917390406132,0.0005243287887424231,0.02678523026406765,0.017936918884515762,-0.010978860780596733,-0.02324891835451126,0.0016158547950908542,147.67181774282426,0.023419417440891266,fearful,fearful,fearful,53.69458128078818,52.70935960591133
-548.43115234375,83.99072265625,-28.511735916137695,10.214803695678711,-28.056493759155273,-15.235791206359863,-28.57405662536621,-6.388407230377197,-13.43621826171875,-20.66749382019043,-11.88314151763916,-10.67365550994873,-13.686896324157715,-0.041064564138650894,-0.03801059350371361,0.028466107323765755,0.042806126177310944,-0.009596340358257294,-0.010586532764136791,0.012392531149089336,0.022824333980679512,0.011598008684813976,-0.01218464132398367,-0.007447125390172005,0.0009047533967532218,0.002492652740329504,-0.04813099652528763,-0.03459622338414192,0.009019417688250542,-0.003255325835198164,-0.01978467032313347,0.006633898243308067,0.026440616697072983,0.022887341678142548,0.011533239856362343,-0.0017614378593862057,0.0012005449971184134,0.004048463888466358,-0.003111736150458455,165.06567029836825,0.011619842611253262,sad,calm,calm,53.69458128078818,52.70935960591133
-506.4156799316406,74.2388687133789,-30.249332427978516,5.866695404052734,-6.17579984664917,2.406205177307129,-22.99618148803711,-7.902528285980225,-9.78019905090332,-18.73716926574707,-10.54104232788086,2.3982629776000977,-7.614347457885742,-0.012771452777087688,-0.017019491642713547,0.015514431521296501,0.025349698960781097,-0.02071976289153099,-0.011790764518082142,0.018237004056572914,0.0049575394950807095,0.02063029445707798,0.028822029009461403,-0.01891152374446392,-0.03463554009795189,0.0002774125896394253,-0.021825095638632774,-0.019968897104263306,0.011716268956661224,0.012668882496654987,-0.014090662822127342,0.005537733901292086,0.017593741416931152,-0.004623048938810825,0.010353916324675083,0.01819908246397972,-0.015187355689704418,-0.021434808149933815,0.0005765027017332613,143.61212690662757,0.018100356683135033,fearful,fearful,fearful,53.69458128078818,52.70935960591133
-446.4405822753906,74.23300170898438,-39.907798767089844,2.223634719848633,-0.8579989671707153,-13.20523452758789,-21.66464614868164,7.5601301193237305,-11.16702651977539,-19.046236038208008,-1.8715049028396606,-5.089836120605469,-7.897130012512207,-0.007837495766580105,0.011791870929300785,0.0307339858263731,0.00921749509871006,-0.0026467579882591963,0.00975650642067194,0.005733502097427845,-0.00995686836540699,-0.012652285397052765,-0.01487677451223135,-0.020331846550107002,-0.016727350652217865,-0.01666988432407379,-0.018334921449422836,-0.007625762838870287,0.019633939489722252,0.02278817445039749,0.01326082181185484,0.012409226037561893,0.016613438725471497,0.016351083293557167,0.016208434477448463,0.0194561704993248,0.015872515738010406,0.006789591163396835,0.009791034273803234,147.33850466124858,0.027483653277158737,angry,angry,angry,53.69458128078818,52.70935960591133
-490.20123291015625,77.64161682128906,-26.399036407470703,8.376697540283203,-2.5946602821350098,3.62660551071167,-33.29114532470703,-8.173660278320312,-15.262713432312012,-14.416596412658691,-11.269457817077637,1.9455022811889648,-14.182709693908691,-0.09572675079107285,0.06056104227900505,0.11644219607114792,-0.05327969789505005,0.001961152534931898,0.02933131344616413,-0.02625006064772606,0.0019967742264270782,0.010025066323578358,-0.011855699121952057,-0.010811951011419296,-0.010055738501250744,0.007655913010239601,-0.12231564521789551,-0.022529037669301033,0.09474740922451019,-0.012100065127015114,-0.06264347583055496,-0.0029168410692363977,0.024202298372983932,-0.003285553539171815,0.006162842269986868,0.021746870130300522,-0.01698860339820385,-0.017189521342515945,0.020001672208309174,160.61783953327117,0.02210378274321556,happy,fearful,happy,53.69458128078818,52.70935960591133
-546.2290649414062,74.60882568359375,-35.48545455932617,4.044855117797852,-11.878722190856934,-1.8979196548461914,-28.676462173461914,-4.269721031188965,-13.415122032165527,-22.927310943603516,-14.14709186553955,-3.8137786388397217,-10.510828971862793,0.007146646734327078,0.06473935395479202,-0.02070058137178421,0.027717402204871178,0.024022521451115608,-0.03698503226041794,0.031107891350984573,-0.047932613641023636,0.01785525679588318,-0.014419062994420528,-0.0038394692819565535,-0.004735684487968683,-0.02374408207833767,0.025951649993658066,0.005603811237961054,-0.001787510234862566,0.008571084588766098,0.0034760315902531147,-0.0055353096686303616,-0.010069025680422783,-0.003200676990672946,-0.012095199897885323,0.004337174352258444,-0.0016693302895873785,-0.01093030534684658,0.006296919658780098,156.43552318038613,0.012713327072560787,calm,calm,calm,53.69458128078818,52.70935960591133
-524.3030395507812,67.94918060302734,-30.195018768310547,0.8217986822128296,-9.252388954162598,0.4073222875595093,-24.92486572265625,-5.241228103637695,-8.59410572052002,-21.8530330657959,-13.19257640838623,-0.6669386625289917,-9.727788925170898,0.1283191442489624,0.1212131679058075,0.021139318123459816,0.05051819235086441,0.0739537850022316,0.030474061146378517,0.026926014572381973,0.023433445021510124,0.03920361399650574,0.01420448999851942,0.016398677602410316,0.026603782549500465,0.014960396103560925,0.07948052138090134,0.043011970818042755,-0.01458978746086359,0.006250799633562565,0.021183745935559273,0.004433788824826479,-0.013930806890130043,0.0064980266615748405,0.0010138015495613217,-0.006573711056262255,0.0025930339470505714,0.001481730374507606,0.008793561719357967,156.8826617547824,0.019836295396089554,sad,sad,fearful,53.69458128078818,52.70935960591133
-602.6358642578125,134.8060302734375,7.690145015716553,10.18437385559082,6.642518997192383,15.314006805419922,-14.87016487121582,-14.128084182739258,-13.981996536254883,-10.577735900878906,-6.976986885070801,-4.949545383453369,-6.770204067230225,-0.012229972518980503,-0.0017684189369902015,0.024245763197541237,0.028444804251194,0.00921077374368906,-0.009329179301857948,-0.010281676426529884,0.004498790949583054,0.021223507821559906,0.021282387897372246,-0.00016961175424512476,-0.01949196122586727,-0.01218805555254221,-0.015550929121673107,-0.011447422206401825,0.0067278677597641945,0.011793957091867924,0.00294876703992486,-0.0059454902075231075,-0.007002111990004778,-0.0009284152765758336,0.008089260198175907,0.01033060159534216,-0.0006728133303113282,-0.013194486498832703,-0.011190427467226982,161.86838153324274,0.006470619700849056,sad,sad,sad,53.69458128078818,52.70935960591133
-397.6457824707031,74.89874267578125,-29.86426544189453,2.5754637718200684,3.3149824142456055,-4.7760443687438965,-26.380311965942383,5.859719753265381,-4.15958833694458,-15.085086822509766,-5.6828765869140625,-1.8705346584320068,-9.884076118469238,0.015511333011090755,0.003508941037580371,-0.002858949825167656,0.012826325371861458,-0.0032124104909598827,-0.01603143848478794,0.004182725679129362,0.015475967898964882,0.02356533706188202,0.033486124128103256,0.015648014843463898,0.009757380932569504,0.036696117371320724,-0.0290798619389534,-0.0032969971653074026,0.03262263908982277,0.006941124796867371,-0.012231240049004555,0.0008923791465349495,0.004357524681836367,-0.0017900906968861818,0.00022561222431249917,0.005493199452757835,0.00933224055916071,0.00997055135667324,0.007761728018522263,178.4290897955021,0.04719015583395958,angry,angry,angry,53.69458128078818,52.70935960591133
